Order Date,Ship Date,Ship Mode,Country/Region,City,State/Province,Postal Code,Division,Region,Product Name,Sales,Units,Gross Profit,Cost,Factory,Unit Price,Unit Cost,Latitude,Longitude,Target
2022-08-16,2022-08-21,Standard Class,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2022-09-05,2022-09-11,Standard Class,United States,Rochester,Minnesota,55901,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-09-05,2022-09-11,Standard Class,United States,Rochester,Minnesota,55901,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2022-12-27,2023-01-01,Standard Class,United States,Murfreesboro,Tennessee,37130,Other,Gulf,Lickable Wallpaper,40.0,2,20.0,20.0,Secret Factory,20.0,10.0,41.446333,-90.565487,3000
2022-12-27,2023-01-01,Standard Class,United States,Murfreesboro,Tennessee,37130,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2022-12-27,2023-01-01,Standard Class,United States,Murfreesboro,Tennessee,37130,Chocolate,Gulf,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2022-12-27,2023-01-01,Standard Class,United States,Murfreesboro,Tennessee,37130,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2022-12-27,2023-01-01,Standard Class,United States,Murfreesboro,Tennessee,37130,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2023-11-24,2023-12-01,Standard Class,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2023-11-24,2023-12-01,Standard Class,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2023-11-24,2023-12-01,Standard Class,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-03-04,2024-03-10,Standard Class,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-03-04,2024-03-10,Standard Class,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2024-09-28,2024-10-03,Standard Class,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-10-12,2024-10-16,First Class,United States,Dallas,Texas,75217,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2021-11-22,2021-11-27,Standard Class,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2023-04-13,2023-04-16,First Class,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2023-10-30,2023-11-05,Standard Class,United States,San Luis Obispo,California,93405,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2023-11-12,2023-11-17,Standard Class,United States,Parma,Ohio,44134,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2023-11-12,2023-11-17,Standard Class,United States,Parma,Ohio,44134,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2023-11-12,2023-11-17,Standard Class,United States,Parma,Ohio,44134,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2023-11-12,2023-11-17,Standard Class,United States,Parma,Ohio,44134,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2023-11-12,2023-11-17,Standard Class,United States,Parma,Ohio,44134,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2024-03-16,2024-03-17,Same Day,United States,Columbus,Ohio,43229,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-03-16,2024-03-17,Same Day,United States,Columbus,Ohio,43229,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-03-16,2024-03-17,Same Day,United States,Columbus,Ohio,43229,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-03-16,2024-03-17,Same Day,United States,Columbus,Ohio,43229,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-03-16,2024-03-17,Same Day,United States,Columbus,Ohio,43229,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-10-21,2024-10-26,Standard Class,United States,Chicago,Illinois,60653,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2021-06-14,2021-06-21,Standard Class,United States,Detroit,Michigan,48234,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-04-17,2024-04-24,Standard Class,United States,Louisville,Colorado,80027,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2024-04-17,2024-04-24,Standard Class,United States,Louisville,Colorado,80027,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-04-17,2024-04-24,Standard Class,United States,Louisville,Colorado,80027,Chocolate,Pacific,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2024-04-17,2024-04-24,Standard Class,United States,Louisville,Colorado,80027,Chocolate,Pacific,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-04-17,2024-04-24,Standard Class,United States,Louisville,Colorado,80027,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-11-02,2024-11-08,Second Class,United States,Springfield,Ohio,45503,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-11-08,2024-11-14,Second Class,United States,New York City,New York,10035,Sugar,Atlantic,SweeTARTS,7.5,5,3.5,4.0,Sugar Shack,1.5,0.8,48.11914,-96.18115,15000
2024-12-22,2024-12-27,Standard Class,United States,Tuscaloosa,Alabama,35401,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2021-02-20,2021-02-25,Standard Class,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2021-11-05,2021-11-11,Standard Class,United States,Arlington,Virginia,22204,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2021-11-16,2021-11-22,Standard Class,United States,Bloomington,Indiana,47401,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2021-11-16,2021-11-22,Standard Class,United States,Bloomington,Indiana,47401,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2021-11-16,2021-11-22,Standard Class,United States,Bloomington,Indiana,47401,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2021-11-16,2021-11-22,Standard Class,United States,Bloomington,Indiana,47401,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2022-01-05,2022-01-11,Standard Class,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2022-07-02,2022-07-04,First Class,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2023-04-03,2023-04-04,Same Day,United States,Dallas,Texas,75081,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2023-10-23,2023-10-30,Standard Class,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,34.9,10,24.9,10.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-06-17,2024-06-22,Standard Class,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-06-17,2024-06-22,Standard Class,United States,New York City,New York,10024,Sugar,Atlantic,Hair Toffee,22.5,5,17.5,5.0,The Other Factory,4.5,1.0,35.1175,-89.971107,15000
2021-11-23,2021-11-28,Standard Class,United States,Mesquite,Texas,75150,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2021-11-23,2021-11-28,Standard Class,United States,Mesquite,Texas,75150,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2021-11-23,2021-11-28,Standard Class,United States,Mesquite,Texas,75150,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2022-09-27,2022-09-30,Second Class,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2023-12-25,2024-01-02,Standard Class,United States,Nashua,New Hampshire,03060,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-04-30,2024-05-06,Standard Class,United States,Pompano Beach,Florida,33068,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-04-30,2024-05-06,Standard Class,United States,Pompano Beach,Florida,33068,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-06-03,2024-06-08,Standard Class,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-06-03,2024-06-08,Standard Class,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-06-03,2024-06-08,Standard Class,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-09-18,2024-09-23,Standard Class,United States,Columbus,Georgia,31907,Other,Gulf,Lickable Wallpaper,80.0,4,40.0,40.0,Secret Factory,20.0,10.0,41.446333,-90.565487,3000
2024-09-18,2024-09-23,Standard Class,United States,Columbus,Georgia,31907,Chocolate,Gulf,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-09-18,2024-09-23,Standard Class,United States,Columbus,Georgia,31907,Other,Gulf,Lickable Wallpaper,140.0,7,70.0,70.0,Secret Factory,20.0,10.0,41.446333,-90.565487,3000
2024-09-18,2024-09-23,Standard Class,United States,Columbus,Georgia,31907,Chocolate,Gulf,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-09-18,2024-09-23,Standard Class,United States,Columbus,Georgia,31907,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-09-18,2024-09-23,Standard Class,United States,Columbus,Georgia,31907,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-09-18,2024-09-23,Standard Class,United States,Columbus,Georgia,31907,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-09-18,2024-09-23,Standard Class,United States,Columbus,Georgia,31907,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-10-17,2024-10-20,Second Class,United States,Warwick,Rhode Island,02886,Other,Atlantic,Lickable Wallpaper,40.0,2,20.0,20.0,Secret Factory,20.0,10.0,41.446333,-90.565487,3000
2024-10-17,2024-10-20,Second Class,United States,Warwick,Rhode Island,02886,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-12-15,2024-12-20,Standard Class,United States,Oak Park,Illinois,60302,Chocolate,Interior,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2021-05-30,2021-06-06,Standard Class,United States,Buffalo Grove,Illinois,60089,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2021-09-07,2021-09-15,Standard Class,United States,Oswego,Illinois,60543,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2021-09-07,2021-09-15,Standard Class,United States,Oswego,Illinois,60543,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2021-09-07,2021-09-15,Standard Class,United States,Oswego,Illinois,60543,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2021-11-15,2021-11-19,First Class,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2021-11-15,2021-11-19,First Class,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2021-11-15,2021-11-19,First Class,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-11-21,2022-11-26,Standard Class,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2022-11-21,2022-11-26,Standard Class,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-09-10,2024-09-15,Standard Class,United States,Atlanta,Georgia,30318,Chocolate,Gulf,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2024-09-11,2024-09-14,Second Class,United States,Georgetown,Kentucky,40324,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-09-11,2024-09-14,Second Class,United States,Georgetown,Kentucky,40324,Chocolate,Gulf,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2021-07-14,2021-07-21,Standard Class,United States,Newark,Delaware,19711,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2022-07-24,2022-07-29,Standard Class,United States,Louisville,Kentucky,40214,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2022-07-24,2022-07-29,Standard Class,United States,Louisville,Kentucky,40214,Chocolate,Gulf,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-07-24,2022-07-29,Standard Class,United States,Louisville,Kentucky,40214,Chocolate,Gulf,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-07-24,2022-07-29,Standard Class,United States,Louisville,Kentucky,40214,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,48.86,14,34.86,14.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2023-08-26,2023-08-31,Standard Class,United States,Franklin,Wisconsin,53132,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2021-08-05,2021-08-12,Standard Class,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2021-08-05,2021-08-12,Standard Class,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2021-08-05,2021-08-12,Standard Class,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2022-04-13,2022-04-21,Standard Class,United States,Norfolk,Nebraska,68701,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2023-05-09,2023-05-15,Standard Class,United States,Seattle,Washington,98115,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2023-06-13,2023-06-18,Standard Class,United States,Wichita,Kansas,67212,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2023-09-02,2023-09-03,Same Day,United States,Madison,Wisconsin,53711,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2023-09-02,2023-09-03,Same Day,United States,Madison,Wisconsin,53711,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2023-10-24,2023-10-25,Same Day,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2021-12-14,2021-12-22,Standard Class,United States,Marion,Ohio,43302,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2021-12-14,2021-12-22,Standard Class,United States,Marion,Ohio,43302,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2021-12-14,2021-12-22,Standard Class,United States,Marion,Ohio,43302,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2022-02-25,2022-03-02,Standard Class,United States,Leominster,Massachusetts,01453,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2022-02-25,2022-03-02,Standard Class,United States,Leominster,Massachusetts,01453,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-11-20,2022-11-28,Standard Class,United States,Miami,Florida,33180,Chocolate,Gulf,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2022-11-20,2022-11-28,Standard Class,United States,Miami,Florida,33180,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2022-11-20,2022-11-28,Standard Class,United States,Miami,Florida,33180,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2022-11-20,2022-11-28,Standard Class,United States,Miami,Florida,33180,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2023-08-27,2023-09-02,Standard Class,United States,Dallas,Texas,75220,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2023-08-27,2023-09-02,Standard Class,United States,Dallas,Texas,75220,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2023-08-27,2023-09-02,Standard Class,United States,Dallas,Texas,75220,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2023-08-27,2023-09-02,Standard Class,United States,Dallas,Texas,75220,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-09-01,2024-09-07,Standard Class,United States,Redmond,Washington,98052,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-09-01,2024-09-07,Standard Class,United States,Redmond,Washington,98052,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2021-02-14,2021-02-20,Second Class,United States,Houston,Texas,77095,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2021-07-14,2021-07-19,Standard Class,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2021-07-14,2021-07-19,Standard Class,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2021-07-14,2021-07-19,Standard Class,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2021-07-14,2021-07-19,Standard Class,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2021-09-23,2021-09-29,Second Class,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2021-12-29,2022-01-04,Second Class,United States,Albuquerque,New Mexico,87105,Chocolate,Pacific,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2021-12-29,2022-01-04,Second Class,United States,Albuquerque,New Mexico,87105,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2022-03-01,2022-03-03,Second Class,United States,Macon,Georgia,31204,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-06-20,2024-06-28,Standard Class,United States,Parma,Ohio,44134,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
